"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","1","0","0","0","1","0","250","0","N/A","N/A","N/A","N/A","N/A","N/A","The indexation system which we now have operating in Australia and from which this Bill stems arose out of this Government extracting the work force from the wage freeze we inherited in March 1983. No one knew exactly how it would be done, whether we would find an acceptable system, whether we would get the economy going to achieve the sort of job creation we were hoping for. There is no doubt that one of the major reasons, if not the major reason, that the Fraser Government was defeated in March 1983 was that the people made a value judgment that the Fraser Government really did not seem to be concerned about unemployment. It was a major issue. I note that the honourable member for Fisher (Mr Slipper) shakes his head in disagreement. It may not have been a major issue in the country areas, where there was drought, but unemployment was a major issue in the cities. In the year leading up to March 1983 an additional quarter of a million people had been put on the dole queues, so it was a very big issue.  We had to extract the work force from the wage freeze and get some sort of agreement with organised labour in this country that would give us an opportunity of getting the country moving again. We adopted a system of indexation which was agreed upon. People may argue that it is not the best system and that there are better systems. Although the honourable member for Curtin said that increases in real wages have had all these damaging effects, it is pretty difficult to point a finger at indexation at the moment when 608,000 jobs have been created in the less than three years in which we have had indexation applying. ","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","251","0","Mr Rocher","ZI4","N/A","N/A","N/A","N/A","Yes, but you can't attribute that only to indexation.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","252","0","Mr YOUNG","EV4","N/A","N/A","N/A","N/A","No, but the member for Curtin has got to do better than just criticise the present system. He has got to say what would have happened if a conservative government had continued after March 1983.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","253","0","Mr Rocher","ZI4","N/A","N/A","N/A","N/A","The wage pause was in place.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","254","0","Mr YOUNG","EV4","N/A","N/A","N/A","N/A","The pause was in place but no job creation was going on. If the honourable member is saying that if we had kept freezing wages forever we would have created a few jobs, perhaps that is true, but it might have brought with it a wave of industrial strife on which the then Government would have had no impact at all. Indexation has also given us a great deal of industrial peace. One cannot argue against the fact that industrial disputation is at the lowest ebb it has been for 16 or 17 years. That comes with indexation. It also comes with part of the deals that have been done with organised labour. The last wage case embraced a full flow-on of 3.8 per cent; the next case is discounted 2 per cent because of devaluation, then the tax cuts will come into place in September of this year and July of next year. By the time the people go to vote at the next election, one of the things the Opposition will have to argue with is that the Government has not done its job-despite the fact the tax of 60c in the dollar will be 49c, tax of 48c and 46c in the dollar will fall to 40c, and all the way down the line people will be paying less tax. That is not a bad achievement in our five years of government.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","255","0","N/A","N/A","N/A","N/A","N/A","N/A","The Opposition is experimenting and seeking some system arising from their discussion to take over what Opposition members think will be our argument in industrial relations. For a long time before the honourable member for Bennelong (Mr Howard) became Leader of the Opposition opting out was very popular. It was a little cliche people were using that looked attractive. It still looks attractive to some but it does not look attractive to very many. As I have been saying for quite a long time, the only people who will opt out are the strong because they can get more. If we were to do away with indexation a lot of people in the work force-hundreds of thousands of them-could go out on the grass and get a great deal more out of the system than they are getting under indexation.  ","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","256","0","Mr Rocher","ZI4","N/A","N/A","N/A","N/A","I doubt it.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","257","0","Mr YOUNG","EV4","N/A","N/A","N/A","N/A","Yes, they could, there is no doubt about that. When Opposition members talk about opting out, they mean opting out at the bottom so that perhaps those industries without the capacity to pay can have a small part of the burden lifted from their shoulders. But that is not what it will achieve. When the monster of opting out is set free, those who are opting out will be everybody in the highly profitable industries who will do a lot better than they do under indexation. There would then be a surge of leap-frogging in the wages system which has happened previously in Australia, during the days of the Whitlam Government and during the days of the Fraser Government. Surely the Opposition appreciates the damage done by such a process. There is an extreme build-up in unemployment when the wages are allowed to be let go in that way.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/talk.start[6]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","258","0","N/A","N/A","N/A","N/A","N/A","N/A","We now have a system that operates with the agreement of organised labour. Of course there will be pressures on it. Opposition members talk about the superannuation case and align it with the indexation system. It also means under the agreement that if a 3 per cent productivity deal is granted the Government gets no tax clawback. The sacrifice is being made by the Government. If we had given 3 per cent productivity in wages, it would have overcome a lot of problems on the receipt side for the Government, but in terms of meeting the pressures that are building up in the community, one cannot expect 40 to 45 per cent of the people to have superannuation and the other 55 to 60 per cent to forget about it for the rest of their lives. They will not do so. There is an unassailable case for them to establish some form of superannuation in their industry if they can see that the other 45 per cent, basically in the white collar area, are looking after themselves.  Superannuation was on the industrial relations agenda whether we liked it or not. It was a question of how we dealt with it and how we built it into the system. Hopefully, we have built it into the system with as little disputation as possible in a way in which the Australian Conciliation and Arbitration Commission has overall surveillance of what will happen so as not to disrupt the Australian economy. When one looks at these things and at the package the Government has put together over three years, obviously one can debate these matters but there have been some achievements. There will have to be a lot of Opposition thinking before it can come forward with a package that may prove to be acceptable to the electorate in replacing what the Government is now doing. I do not see it as any mortal sin of industrial relations that one sits around the table with the trade union movement. We happen to be a highly unionised country. The fact that one can sit around a table and get some agreement about the way this is going to operate seems to bring a touch of sanity rather than be regarded as some vision of capitulation by the Government. I suspect that in the past there have been instances where conservative governments have seen some political value in wanting to show the electorate that they are at loggerheads or at war with the unions. Perhaps they have sought to prolong the debate about union power, union strength-union this, that and the other-but the fact is that if one can harness union reserves in getting their representatives to discuss problems governments will face in this area, which hopefully is what we have been able to do in the last three years, results can be achieved. Union forums, congresses and so on are open and people listen to what is said, and those events are well publicised. The present leaders, Bill Kelty and Simon Crean, are not shrinking violets. They are always on the media explaining their position. I think that we are in a new era in what is happening in industrial relations. It is a sensible one and Australia will benefit from what we have been able to achieve. Points were made in the debate relating to remuneration for Ministers. I think that we are virtually just following the pattern that has been established for many years. There will always be arguments as to whether Ministers are properly paid for the job they do and the hours they put in, but that is a minor part of our occupation here. As I said earlier, I think that more emphasis should be put on the role and the remuneration of back benchers than on the role and remuneration of Ministers. I thank honourable members who have participated in this debate. Question resolved in the affirmative. Bill read a second time. Message from the Governor-General recommending appropriation announced. ","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[1]/speech[5]/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","259","0","N/A","N/A","N/A","N/A","N/A","N/A","Leave granted for third reading to be moved forthwith.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[2]/proctext/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","260","0","N/A","N/A","N/A","N/A","N/A","N/A","Bill (on motion by Mr Young) read a third time.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[2]/proctext/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","261","0","N/A","N/A","N/A","N/A","N/A","N/A","Sitting suspended from 6.19 to 8 p.m.","N/A","MINISTERS OF STATE AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1[2]/proctext/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","262","0","N/A","N/A","N/A","N/A","N/A","N/A","Debate resumed from 12 February, on motion by Mr Willis:","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/proctext/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","263","0","N/A","N/A","N/A","N/A","N/A","N/A","That the Bill be now read a second time.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/proctext/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","264","0","Mr N.A. Brown","PD4","(Menzies)","N/A","N/A","N/A","The Opposition does not oppose the Community Employment Amendment Bill 1986 for the simple reason that if this is the way in which the Government proposes to tackle the problem of long term unemployment, it is a matter for the Government to go about it in this way if that is what it wishes. We do not, therefore, oppose the Bill. We will, however, in the course of the debate be drawing attention to several aspects of the community employment program to which we think it is reasonable to draw attention. The first aspect is the very substantial cost of the program. The second aspect is the limited success which has met the first three years of the operation of the scheme. The third aspect is the way in which the Government is using the scheme to finance, in many cases, its favourite left wing causes and to reward its friends.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","265","0","N/A","N/A","N/A","N/A","N/A","N/A","We will also be suggesting that, at least on some occasions, the scheme is being used, not for the purposes of providing employment opportunities for the long term unemployed, but simply to undertake capital works programs and others sorts of works which could not properly be described as employment programs for the simple reason that they do not employ anyone who would not otherwise be employed. The fourth aspect we will be drawing attention to is that we can see from the operation of the community employment program, as we can see from the youth traineeship scheme, that what one can say about the Government's employment schemes is that when it turns its hand to a specific scheme it meets with very limited success. It is fair to say that the youth traineeship program has met with almost no success so far, despite the fanfare of trumpets with which the Prime Minister (Mr Hawke) launched it. One can say the same, at least to some extent, with respect to the community employment program. As I will be pointing out in a short time, that scheme also has met with limited success.  I turn to the first of the matters to which we wish to draw attention, that is, the cost of the community employment program. It should be understood, when we are assessing the value of the community employment program, which it is proposed now to extend for a further three years, that this scheme has had committed to it $1 billion in three years. It has provided 87,000, or thereabouts, short term jobs. In many cases those who have participated in the scheme have not received the great benefit which is held out for the scheme, namely, permanent employment after their period in the community employment program has come to an end. This raises very grave doubts as to whether we as a nation are getting a fair reward for the enormous investment-I repeat, $1 billion-which has so far been put into this scheme. We suggest to the Government that what should follow is that the operation of this scheme and projects funded under it should be subjected to very close scrutiny to make sure that each project is worth while, that individual people who would otherwise be unemployed are engaged under the program and, above all, that there is no waste of the money which is appropriated to programs under the scheme. The first matter to which we draw attention is the very substantial cost of the program. The second matter that we draw attention to is that, despite the fact that the Government relies heavily upon the community employment program for its campaign and its general approach to reducing unemployment, it has had a very limited success. There have been a couple of surveys designed to assess whether the scheme has been successful. The latest survey shows that 46 per cent of participants in the program were in employment some six months after leaving the program and that about 61 per cent of participants were in employment some time during that six-month period. So, if that is fact-I am assuming for present purposes that the survey is correct-it shows that at very best the return on the investment of that $1 billion is that only 46 per cent of the participants in the program were in some form of employment six months after their time in the program came to an end. It is fair to say, therefore, that the scheme has had only limited success. What must be understood is that neither the community employment program nor anything else that this Government is turning its hand to has resulted in any lessening of the period of unemployment to which individual unemployed people are now being subjected under this Government. It can fairly be said, beyond any shadow of a doubt, on the figures, that the average duration of unemployment suffered by individual unemployed people is lengthening. Let me cite simple statistics to make my point. In July 1983, shortly after this Government came to office, the average duration of unemployment to which an unemployed person was subjected was 39.9 weeks-almost 40 weeks. By July 1984, when this Government was well and truly into its straps, that figure had increased to 47.8 weeks. By July 1985 it had increased to almost 52 weeks. So, thanks to the great efforts of this Government and the much-heralded success it has had in the unemployment field, the average duration of unemployment since this Government came to office has increased from 40 weeks per person to almost 52 weeks, or a year's unemployment. The latest Australian Bureau of Statistics figures show that over 95,000 of Australia's unemployed have been out of work for two years or more. So, before the Government starts to pat itself on the back about its great achievements in employment and unemployment- ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","266","0","Mr Robert Brown","5A5","N/A","N/A","N/A","N/A","They are great achievements.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","267","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","The honourable member who interjects claims that there have been great achievements. Let us put the situation into perspective and acknowledge that the duration of unemployment suffered by the unemployed is getting longer. The situation is getting worse. Honourable members opposite would be well advised to address themselves to other programs that can curtail the lengthening period of unemployment suffered by the unemployed.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","268","0","N/A","N/A","N/A","N/A","N/A","N/A","The particular area of unemployment which is of great concern to all Australians is youth unemployment. On any test and on the figures, that situation is deteriorating. On the Government's own figures, it is getting worse. If one looks at the latest figures, one will find that last month the rate of youth unemployment increased from 20.8 per cent to 21.4 per cent. So, whatever the history of the statistics may be, the unemployment situation for young people is getting worse. We can look at it over a longer period, if that is what the Government wants, and compare 1980 with 1985. So far as teenagers were concerned, the unemployment rate during 1980 was 16.6 per cent. By 1985 it was 18.2 per cent. So, before Government members go around slapping themselves on the back and saying what remarkable success they have had, they would be very well advised to consider the current youth unemployment situation, which is bad and getting worse.  If the Government's answer is the youth traineeship scheme we have no hesitation in saying that it has no answers to youth unemployment. On present evidence its youth traineeship scheme will not provide any solutions whatsoever to youth unemployment. That is the second matter to which we draw attention. There has been limited success with the community employment program. Whatever success has come from this program the unemployment situation, and youth unemployment in particular, is getting worse. It is worse for the long term unemployed and it is worse for youth. The Government would be well advised to adopt different policies, policies which would give employers more of a chance and more encouragement and incentive to take on more unemployed people, particularly young unemployed people, than they presently are. The third matter to which we draw attention is the types of projects which, in some cases, are being funded-to use the new fashionable word-under the community employment program. Although some of them are odd sorts of programs, I suppose one would have to say that they are fairly harmless. For instance, the community employment project on the Great Barrier Reef for 50 unemployed people who have spent nine months on the reef studying the movements of the crown of thorns starfish at a cost of over $1m is a fair assessment of the way this Government thinks it is appropriate and reasonable to spend taxpayers' money. It is probably a fairly harmless project. I suppose the same can be said of the long weed walk, as it is called, where eight Aboriginal women have been employed to walk slowly along the standard gauge railway from the South Australia-Western Australia border to Koolyanobbing once a season to search out and remove the evil skeleton weed. I suppose that project is fairly harmless too and probably provides some useful activity for those eight Aboriginal women but it does not tackle the serious problems of unemployment that are faced by this country. Those sorts of projects are fairly harmless but there are other projects to which we draw attention and which we believe are worthy of censure of this Government. Far worse than those sorts of projects is the use to which this scheme has been put by the Government to finance, in many cases, its own favourite left wing causes which are run by its own favourite left wing people and to promote one side of those issues which it thinks are worthy of promotion at the expense of the Australian taxpayer. In this sort of project-I will give some examples in a moment-improving the employability of the long term unemployed is the lowest of the motives. In this sort of case improving the employability of those who are concerned about and working in these projects has a very low priority, if any. I have said that I will give some illustrations of those cases in a moment. One can fairly say that the money is simply being used to finance political dogma, usually of a left wing sort, and to finance biased axe grinding of one side of particular issues, of course always to the exclusion of the other side of the argument, so that individuals in favour with the Government and organisations in favour with the Government can promote their own left wing views. Let us look at some examples of the projects that have been financed so far out of this honeypot for left wing causes. Let us look at some of the areas where taxpayers' money has been spent. We can start, of course, with the old favourite the Nuclear Disarmament Co-ordinating Committee which received money to organise Palm Sunday marches. The People for Nuclear Disarmament are helping themselves, no doubt with the easy assistance of the Government, to almost $80,000 for five people to run a peace bus. The Campaign for International Co-operation and Disarmament has been paid almost $50,000 to employ three people for a year on that organisation's twenty-fifth anniversary project. ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[6]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","269","0","Mr Peacock","MI4","N/A","N/A","N/A","N/A","How much was that?","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","270","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","That was almost $50,000. Of course the Opposition is being denied money from the Government for a legitimate project to promote an alternative point of view: It is allowed money under these projects provided that it promotes government views. How absurd! This is a government that holds itself out as the representative of the working people of Australia. I suggest that the Government ask some of the working people of Australia how they feel about their hard earned taxes being spent on peace buses for some extreme left wing outfit to promote one side of its axe grinding cause.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","271","0","N/A","N/A","N/A","N/A","N/A","N/A","We find that the Victorian Trades Hall Council, to spread the money around a bit further, jumps in for its chop-a mere $81,000-to help it along life's rocky road. We find that the Tasmanian Wilderness Society has been given $17,000 for a wilderness shop co-ordinator. The Friends of the Earth, to give a balanced approach to these sorts of issues, has done very well; it got almost $24,000 for a little exercise it was running in New South Wales. It put out a magazine and got another $34,000 for that. The Total Environment Centre, the Australian Conservation Foundation and the Native Forest Action Council got a fair slice of the action. I repeat, because these are legitimate views which can be expressed in a democracy, that the money is being spent not to help long term unemployed people. Oh, no. The money is not being used for that purpose. The money is being used to promote the cause and to promote one side of a particularly contentious issue.  ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[11]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","272","0","Mr Peacock","MI4","N/A","N/A","N/A","N/A","It is a rort.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","273","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","It is not only a rort, as my colleague from Kooyong says; it is an absolutely improper use of this scheme and an improper use of government money. One could mention the old favourite 3CR, the radio station in Melbourne. It needs to renovate its studios so the Government gave it a cheque for $26,000. The radio station felt that that was not enough so it got another $29,000 to employ a further three people to develop one of its favourite programs. To keep a proper federalist approach, 2XX jumped in for $112,000. The Australian Union of Students, which is virtually moribund and has been for several years, was not left out of the action; it got $31,000. The Australian Capital Territory Trades and Labour Council was not left out either. Actors Equity got $15,000 to promote a project to eliminate the current exploitation of announcers by employers. What on earth has that got to do with the long term unemployed? Announcers perform a very good job but the announcer in the box here does not need a handout from a socialist government to help him along life's road and of course he would not expect it. He believes in working for a living.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","274","0","N/A","N/A","N/A","N/A","N/A","N/A","We say that these projects are not being provided with funds to help the long term unemployed. The money is being used simply to promote a cause, and one side of the cause at that. The list goes on. A whole range of trade unions, of course, get money, it seems, almost automatically. No doubt they fill in a form and they get money-$10,000, $20,000, $40,000. If they name a figure they will get it. One thing one can almost guarantee about all those sorts of projects is that they have nothing whatsoever to do with the interests of the long term unemployed. As I have said already, the Government has just to look at the figures to see that the situation of the long term unemployed is getting worse. When the Labor Party came to Government the average period of unemployment was 40 weeks; it is now a year, thanks to the efforts of the Government and the failure of its programs. So it should not pat itself on the back about its great achievements in employment and unemployment, because the situation in so many areas of unemployment is getting worse. When the government gets the unemployment rate down to the rate that it was during virtually the whole of the period the Fraser Government was in office, I will come to its celebratory party.  ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[12]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","275","0","Mr Hand","5H4","N/A","N/A","N/A","N/A","How can you say that?","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","276","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","The honourable member should look at the figures. How can I say that? I can say it because members of the Labor Party are in government and they run the Australian Bureau of Statistics, at least administratively. If Government members look at the figures, they will find that for virtually the whole of the Fraser years unemployment varied between 4 per cent and 6 per cent. It is true that during a drought and a world recession the rate went up. It is equally true that the rate is now in a trough. If honourable members opposite want to go along fooling themselves that unemployment is steadily coming down, I encourage them in that exercise of self-delusion. Unemployment in Australia is now at about 7.8 per cent; it has been there for about three months. It looks as if it is stuck in a trough and, frankly, the actions this Government is taking in so many economic areas seem calculated, so far as I can see, either to keep it there or to increase the level of unemployment. So I will come to the Government's celebratory party when it gets the rate of unemployment in this country down to what it was during the years of the Fraser Government.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","277","0","N/A","N/A","N/A","N/A","N/A","N/A","I said before that the scheme was being used to finance not only these ratbag left wing causes but also capital works programs. One program in particular, of course, has been the subject of some comment and observation recently.  ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[13]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","278","0","Mr Shack","9J4","N/A","N/A","N/A","N/A","Where is it?","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","279","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","It appears that it is in the Minister's electorate. Of course, is it a great program to take in off the byways and highways the long term unemployed and teach them how to read, write, use tools and get into work habits? No, of course it is not. It is a project to build a swimming pool, and the taxpayers of Australia have put into this capital works project, so far, $2.8m. Honourable members may well ask: During this summer will the happy people of Footscray be able to use this swimming pool? The answer is no, and it is no because of the normal, ham-fisted organisation and administration of so many aspects of this scheme under the present Government.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/talk.start[6]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","280","0","N/A","N/A","N/A","N/A","N/A","N/A","There is another aspect of this matter, of course. Senator Short has raised in the Senate some very serious questions about this project. Why was it so large-$2.8m-and why was it in the Minister's electorate? Why is it that there was some funny using of companies with peculiar names in the running of the project? Why is it that Senator Walsh, the Minister for Finance, only a few days ago was able to say this in the Senate:  I understand that there is an unconfirmed report that one of these companies was associated with a bottom of the harbour operation a few years ago. I do not know whether it was at the bottom of the harbour, the bottom of the swimming pool, up the creek, or wherever it was. I simply say that one of the ministerial colleagues of honourable members opposite is saying that there is a suggestion that one of the companies involved in building and promoting this exercise was such a company. I believe that the people of Australia are entitled to know what is going on with respect to this project in the Minister's electorate. Why was it so much? Why are these funny companies being used? Why is the project so long overdue in being completed? Why was there some hanky panky to get around the Victorian Government and Federal Government guidelines on the Builders Labourers Federation? These are questions which may well admit of easy answers, and I will be very interested indeed to see what the answers are, if and when the Minister gets around to providing those answers. I come to the end of these remarks by addressing the last point I wish to make. When one looks at individual schemes for which this Government is directly responsible, when it actually turns its hand to setting up an unemployed persons relief project or some scheme to generate employment, one sees that the Government is a dismal failure. When one looks at employment growth-which, of course, there has been, because the American economy started working again, or because the drought came to an end, or because the wages pause of the previous Government had its full effect-one sees that, yes, of course employment growth has occurred. Honourable members opposite stand up and say: `We, the comrades of the Australian Labor Party have created'-to use the words of government members-`so many jobs'. Frankly, I am amazed that they have the gall to make such an absurd suggestion. If what honourable members have said is correct, when we find, as the economy goes into a tailspin, that employment declines, I presume that they will have the good grace to say: `We have destroyed so many jobs'. We will question them on that when the inevitable day of reckoning comes. I have said already with respect to the community employment program that there is enough in that to give us very great concern. Let us look-it is in the same field-at the youth traineeship scheme. That must surely be the daddy of them all-so far, the great disaster, the ultimate monument to the incompetence of this Government. Let me say at the outset that when this scheme was announced we supported it-we still do-as a half solution to the problem of youth unemployment. The other half of the solution to the problem of youth unemployment is to put into operation what the Minister for Employment and Industrial Relations, who is at the table, has said. In a televised discussion I had with him, which I think was one of the historic events that have occurred in this country, he was asked specifically whether he agreed that it was necessary to have youth wage rates put into awards. He said in answer to that question, yes. So that is common ground. He was then asked `What are you doing about it?', and he said `At this stage, nothing'. He was not doing anything about it at all. I suggest that he get on with the job and fix up that other half of the solution to youth unemployment. Let us come back to the first half, the youth traineeship scheme, which we support but which has been so far, on present evidence, an absolute disaster. It has been a disaster for several reasons. The first is that it has, from beginning to end, been a monument to the ego and arrogance of the Prime Minister. We know and everyone knows that the Minister for Employment and Industrial Relations-who has, I would say in fairness to him, a more balanced appreciation of life-has said that the target should be 5,000. But no, of course; the little Napoleon says, `Five thousand is not enough; we will make it 10,000'. So far we have had nothing. In fact, I would venture to say that there have been more photographs of the Prime Minister used in promoting this program than there have been individual jobs `created', to use the Government's word. I would say that thousands of photographs of the Prime Minister have been used in this campaign. They seem to have deterred everyone rather than encouraged them, and, as far as I know, there are very few, if any, people actually working on the job in this youth traineeship scheme, despite the fact that the Government set it up in August last year. That is the first reason that it has been a failure so far-because it is a monument to the Prime Minister's ego. The second reason is that the Government has strangled it with red tape. The Government has set up as many committees as one would need to administer the British Empire. It has established so many training bodies and sub-committees that it is a dazzling display. It is almost impossible to find one's way around them. I invite honourable members to look at this chart, which is a handy, easy guide for the average employer who wants to avail himself of the traineeship scheme. Honourable members should just look at it. It is like a snakes and ladders chart designed by someone suffering from the DTs. How on earth can one expect any employer to find his way through that gobbledegook, that labyrinthine mass of red tape and confused programs? How is the employer to know where to go? It is just ridiculous. This volume here, which I indicate to honourable members, must surely contain over 100 pages- ","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/para[14]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","281","0","Mr Shack","9J4","N/A","N/A","N/A","N/A","A telephone book.","N/A","COMMUNITY EMPLOYMENT AMENDMENT BILL 1986","/html/body/hansard/chamber.xscript/debate[7]/debate.sub1/speech[1]/interject[6]/talk.start/para","N/A","N/A","N/A"
