"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","0","1","0","515","0","Mr CHARLES","OT4","(La Trobe)","LP","N/A","492","—I am delighted to rise tonight to speak on the Telstra (Dilution of Public Ownership) Bill 1996. I say to my colleague the honourable member for Chifley (Mr Price) that I am afraid I am terribly disappointed in his attitude. If there is one bill that will come before this parliament in this session that he should absolutely support right down to the wire, it is this bill, and I am going to tell him why.  Let us go back and do a bit of history. A journalist of whom I am not particularly normally enamoured—in fact, his views and mine very seldom correspond—wrote a piece on 18 June 1994 entitled `National sacrifice in name of competition. The gentleman in contest here is Mr Kenneth Davidson, who writes for the Age . In that article, Mr Davidson said this: ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/talk.start/para","N/A","N/A"
"0","0","0","1","0","1","0","1","0","516","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Australia has two potential international champions around which it is possible to build an industry policy: BHP and Telecom. And until 1987, in the case of BHP, and 1991 in the case of Telecom, the managements of both organisations saw themselves as champions of the broader national interest.  BHP did things for the good of the nation, as well as for the good of its shareholders. Telecom did not simply supply a telephone service throughout a continent larger than Western Europe, at an average cost that compared more than favourably with some much larger industrialised countries, but it was also responsible for the development of a world&hyphen;class telecommunications equipment industry that supplied 95 per cent of the equipment for the network. ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","517","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","I have to say to you, Mr Deputy Speaker, that there are some very substantial companies in my electorate that still supply Telstra today. Mr Davidson went on—and this part is important—to talk about competition and industry policy and to talk about new markets opening up in Asia and eastern Europe. He said this about those markets:  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[5]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","518","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Telecom either gets into these markets now or it loses out. The pre&hyphen;condition for such a move is privatisation, so Telecom is free to take commercial risks—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[6]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","519","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","that is important—take commercial risks—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[7]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","520","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","and raise capital for expansion, subject to market judgments and disciplines.  Even more importantly, the existence of shareholders, who have rights to protect, gives some guarantee that the interests of Telecom (which in most cases coincide with the public interest) will be taken into account when the new local regulatory regime is established in 1997 after the present review. The alternative is to asset&hyphen;strip Telecom by selling off the profitable bits and leaving the husk in the form of an unprofitable fixed local network. ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[8]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","521","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","That is what the former Prime Minister of the former ALP government wanted to do—take the Yellow Pages and hive it off and sell it in order to get a bit of profit, in order to try to help the current account deficit with one shot, not a continuing attack, on the underlying deficit that we face in this nation. I think Kenneth Davidson was right. I wrote a letter to the Editor of the Age on 20 June 1994. I said:  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[11]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","522","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Dear Sir,  It is not often that I find myself in substantive agreement with Kenneth Davidson but when (Age 18/6/) he calls for Telecom to be privatised but left in tact and under Australian control I find myself applauding. Davidson correctly concludes that Australia has only two international champions of industry: BHP and Telecom. It is worth noting his comments that: both organisations were run by engineers— ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[12]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","523","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","and I think that is not bad, because I happen to be a proud engineer myself—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[15]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","524","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","with an engineering ethos that derives satisfaction from nation building, pride from knowing that they were preeminent among their peers, and the security that comes from knowing that they organise the production of wealth for the rest of the community.  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[16]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","525","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Those are very noble sentiments.  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[17]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","526","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","It is unfortunate that that is no longer so because Australia needs some companies and some industries with enough critical mass to carry along with them a great range of smaller manufacturing and service organisations that supply the centre and go with them into overseas markets. The result of the equation is jobs in Australia for Australians.  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[18]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","527","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","N/A  That is something I will always champion. I went on: ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[19]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","528","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Telecom must be privatised in order to allow it to gain the capital necessary for new development and to compete in Australia and perhaps most importantly, to back Telecoms potential push into the huge Asian market.  But, if Telecom is privatised by being sold to overseas interests or broken up into discrete businesses and sold off a bit at a time we will lose all the strategic advantage from the engineering and technical excellence built up by Telecom over many years. There is a large and growing number of indigenous Australian telecommunications companies who have developed to supply Telecom and have the potential to reach with it into the developing Asian markets. If we break up Telecom we destroy the critical mass. If Telecom is sold to overseas interests, say Bell Atlantic or British Telecom, our indigenous industry will lose market and lose potential for export. With ten per cent unemployment— ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[21]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","529","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","in 1994—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[25]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","530","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","and a continuing deficit on the current account—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[26]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","531","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","and we still have that today—  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[27]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","532","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Australia needs to build BHPs and Telecoms to provide jobs—not sell them off to interests with different priorities.  Good on ya Kenneth Davidson—lets keep Telecom Australian! ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[28]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","533","0","Mr CHARLES","OT4","N/A","N/A","N/A","N/A","Having written those words in 1994, I want to echo them again today. I believe that those sentiments are important to this debate. Government is not well placed to manage a giant corporation, particularly in the modern telecommunications or information technology sphere.  This huge enterprise needs huge amounts of capital. We all know that government today is strapped for funds. If industry is going to go out and borrow money or raise capital, it is best done in the private investment market. Governments really are not in this business of trying to raise capital for industrial development. We gave that away a long time ago—and so we should have. There is no question that by Telstra having competition from Optus—and there will soon be more competition from other players in the field—it has become more efficient and more productive and will continue to be from hereon. The Minister for Sport, Territories and Local Government (Mr Warwick Smith), who is at the table, read to us during his second reading speech some very important statistics to show that Telstra is less efficient than it should be by todays international standards. There are many other major telecommunications companies around the world that do much better than our home&hyphen;grown version in customer service and performance, getting invoices to clients on time, responding to clients problems, installing new telephones or disconnecting old telephones. Whatever the issue is that you want to discuss, Telstra does not match world best practice. In order to help it match world best practice, if we give it a commercial interest and the shareholders are driving the directors, there is no doubt in my mind that it will perform better. It has the potential to perform at the very top of world best practice. Response to clients and consumers is important and that needs to be improved by Telstra if we, the using public, are going to get the best value out of this major asset we have in this country. Another important issue is the price or cost of services to the consumer. We still pay far too much for our telecommunication services in this country, largely because we have lived with a monopoly for so very long. There are real benefits to Australians from this first tranche. The proposal in this bill to sell a maximum of onethird of Telstra to Australias mums and dads and Telstra employees—not to massive overseas interests, but to mums and dads of Australia—will mean that we, the consumers, the public, not the government, will own Telstra. At the moment the public think they own Telstra. But the public do not own Telstra; the public cannot direct Telstra. ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/para[30]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","535","0","Mr OConnor","WU5","N/A","N/A","N/A","N/A","—Well, who does?  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/interject/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","537","0","Mr CHARLES","OT4","(La Trobe)","LP","N/A","492","—The government owns it. The government of the day—not the average mums and dads of Australia—owns, directs and manages Telstra. This bill will give the mums and dads a chance to buy part of that action and to be part of the future development of a giant, very Australian corporation.  One benefit to Australia from privatising Telstra is the chance to retain and improve a world&hyphen;class telecommunications company. If the ALP, that mob on the other side which is now reduced to a rabble, had their way, they would sell off Yellow Pages , and they would sell off all the good bits and pieces so that Telstra would lose its strategic strength. Thank goodness the Australian people were awake to that. Another benefit to Australia is a reduction in national debt. We have a huge problem. If you go out to the streets anywhere in Australia and talk to any Australian, they will tell you that one of Australias biggest problems today is national debt. They want to see it down, because that debt requires us to pay interest. We are now borrowing money to pay interest on the interest. That is crazy stuff. Selling a third of Telstra is going to help us to reduce debt. When this rabble on the other side—the little bit that is left; the rump—sold off the Commonwealth Bank, the airports, Qantas and Australian Airlines, what did they do with the money? They used it to pay for consumption, for more government selfpurpose spending, didnt they? They did not use it to retire debt. This $8 billion, or whatever it comes to, will come off the bottom line. It will get rid of some of the debt so that we do not keep paying interest on debt that we cannot afford to pay. Other benefits to Australians will be more effective management from the private sector, increased competition, ownership by Australian mums and dads and—this is an important benefit—Telstra employees will be allowed to buy up to two per cent of the value of the onethird of Telstra that we propose to sell to the public. It is important that Telstra employees be allowed to own their own company. It should help give them a sense of pride in what they are doing, a sense of ownership, and a sense of belonging to the daytoday decisions that are made about how they do their job in a modern industrial relations environment and how they help improve the bottom line of the company that they are part of and are part owners of. Another aspect to this debate is that the government has proposed that $1 billion of the proceeds from the sale of this huge asset will go to fund an environment policy which will be one of the best things that has happened to Australia in a very long time. It is a very important initiative. I have to say to honourable members in the House and to those people in the gallery that I was delighted when the then Leader of the Opposition, the now Prime Minister of Australia (Mr Howard), came to my electorate of La Trobe in the beautiful Dandenong Ranges of Victoria to launch this policy that we are debating here today. The national media were among the huge gum trees and the mountain ash when we launched one of the most important environment initiatives that has ever been attempted in Australias history: this $1.15 billion, that is, $1,150 million, to fund a National Heritage Trust. That is a pretty huge statement, isnt it? The rabble over there, together with, as I understand it, the minor parties in the Senate, want to knock it off. They do not believe in the environment. I remember Bob Brown standing in Sherbrooke forest in 1990 asking the voters in the electorate of La Trobe to make sure that they put Bob Charles last. Do you remember Senator Graham Richardson of Marshall Islands fame? He came to Sherbrooke forest and said, `For heavens sake, if you are not going to put Peter Milton first, whatever you do, put Bob Charles last. Bob Hawke came along and said the same thing. Thank goodness the voters of La Trobe have more intelligence and did not listen to all that nonsense. They did ask me to represent them. During the 1996 election campaign, the now Prime Minister launched this very important initiative in Sherbrooke forest. We intend to deliver to the Australian people an environment policy that is really world class. We need to invest in the environment as it is capital in Australia. We can no longer continue to treat the environment as a secondclass citizen. That mob opposite—the rabble I keep talking about—spent 13 years talking about the environment, making all kinds of deals with the environment lobby, with the deep dark greenies. But what did they accomplish? Unfortunately, very little. There is really not very much on the register to show for all the words and all the hype at all the election campaigns. This is intended to be real stuff—$1.15 billion on top of the budgeted spending on the environment. That is a huge initiative. All those members on the other side of the House should take real account of this. What are some of the most important items? The first is the national vegetation initiative at $318 million over five years. Boy, do we need vegetation! We need to revegetate this continent. One thing is for sure: we are still cutting down trees. There is not much likelihood that we are ever going to completely stop cutting down vegetation. Old vegetation does not suck out of the air the carbon dioxide that new vegetation does. New green trees really eat up CO2. That is what makes the greenhouse effect so potent. We need to plant more trees than we are ever going to cut down. There are many places where we would rather that no trees were cut down. Increasingly, there are regulations to ensure that old growth forests are going to be maintained. In my electorate of La Trobe, Mount Dandenong is today one of the most beautiful spots in our nation. It attracts something like three million visitors a year. It is an absolute paradise. At the turn of the century those hills were nude. Why were they nude? We either cut them down for paling fences and some housing or we burnt the lot. Today we have a magnificent lush forest. A lot of that is due to Liberal state governments who saw the need to set aside and preserve public land in such a beautiful area. The land and water resources audit is to get $32 million. We certainly need to find out where we are in the environmental sense everywhere in this nation. Not least important are our water sources—our rivers, lakes and catchments. We need to know what state we are in at the moment so that we can take care of the problems as they develop. The 2001 MurrayDarling basin project will get another $160 million in combined Commonwealth&hyphen;state funding. That is a critical initiative. We all know that the Murray is dying. Billions of dollars of agriculture come out of that basin every year, notwithstanding the amount of recreational use that Australians make of the weirs and of the Murray&hyphen;Darling. We have to get rid of the toxic blooms. We have to get rid of the salt infested land. We have to do something about the salinisation problem. We need to make the land more productive again. We need to let it recover. We need to give it a chance to go back to somewhat of its natural state. We need to plant heaps more trees. A national river care initiative will receive $85 million. That is for other rivers around Australia that are starting to demonstrate stress; action is needed to bring them back to a reasonable if not pristine state. The coast and clean seas project will receive $100 million. We all know what we will strike when we hit the beaches in this country. We need to do an awful lot about ocean outfalls of sewage treatment plants and ocean outfalls of storm water drainage. A national reserve system for biological diversity will get $80 million. That is only a drop in the bucket. There is a huge range of ecosystems out there that we need to investigate if we want to try to preserve our unique identity and the unique flora and fauna that we inherited and that we ought to try to save for future generations. There are a couple of measures that are particularly important to constituents in my electorate. One is a national strategy to control and eliminate feral animals. We have lost most of the lyrebirds from Sherbrooke forest, out of the Dandenong Ranges National Park. Getting rid of feral animals would help us in that regard. The sum of $18 million will go towards finalising and implementing a national weed strategy. I have been calling on this parliament to attack this issue for a long time now. We have a significant weed infestation problem in the hills, in the forests. It is a very difficult problem to solve. It is a problem that we face in many areas of this country—not just in the broad plains and the grazing lands but also in the forests and the national parks. I commend this bill to the House. I ask the opposition to consider it carefully. (Time expired) ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[8]/break/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","539","0","Mr OCONNOR","WU5","(Corio)","ALP","N/A","496","—I congratulate you, Mr Deputy Speaker, on your elevation to the deputy speakers chair. I rise to oppose this legislation which is now before the House—the Telstra (Dilution of Public Ownership) Bill 1996. It ought to be termed the Telstra destruction of public ownership bill 1996 or even the vandalisation of Telstra bill 1996.  Let none of us in this House today be under any illusions about what this debate is really about. It is not about economic efficiency. It is not about cheaper prices to individuals and business consumers. It is not about the blackmail package on the environment that accompanies this piece of legislation. It is not about improvements to telecommunication services to ordinary Australians. It is very much about the old Tory hatred of public enterprise in Australia. Over the past decade we all sadly watched as history passed the Liberal and National parties by. In the 1980s in the United States Ronald Reagan assumed the American presidency and the Republicans proceeded to implement their extreme right wing agenda. In New Zealand the draconian policies of the conservatives created such a paradise that over a quarter of a million New Zealanders fled to Australia to earn a decent standard of living. In the UK the policies of Margaret Thatcher, so much admired by the leadership of the present government, wreaked so much havoc on the social fabric of Britain that the hapless Tory government, now led by John Major, stands on the brink of political extinction. Here in Australia, after history has passed them by and in the full knowledge of the failed policies of privatisation of Tory governments overseas, this government intends to flog off this great Australian public asset to private interests and overseas buyers. This is a shameful day for the National and Liberal parties of Australia. What more can you expect from the Liberal Party, whose founder, Menzies, allowed the sale of pig&hyphen;iron to the Japanese before the war? Pig&hyphen;iron in the late 1930s, Telstra in the mid&hyphen;1990s—lock up your grandmas by the year 2000! They will sell anything off. I would like to comment on several aspects of this proposed bill as they relate to the employment of Australians and, of course, the position of ordinary battlers in rural and regional Australia. Mr Deputy Speaker, I hope you would have an understanding of how this particular piece of legislation will adversely impact on ordinary people in rural and regional Australia. Telstra occupies a very important place in the Australian economy. We are not talking here tonight about a small company; it is no little rinky&hyphen;dink company in rural and regional Australia. This is a large Australian public company. It employs some 75,000 people. In 199495 its total asset value stood at $24 billion. Its capital expenditure on goods and services in the Australian economy stood at $3.2 billion in 199495. The revenue raised from sales stood at $14 billion. The total payments to governments stood at $2.7 billion. Indeed, it occupies a strategic place in the Australian economy. It has been estimated that Telstra occupies 90 per cent of the telecommunications market in this country. This is Australias largest government business enterprise and it plays a vital role in the sustenance of the Australian electronics industry. It is a significant generator of demand through the wages that it pays to its workers and through the goods and services that it buys from small businesses throughout the Australian economy. I mentioned the direct impacts on employment that will flow from the partial sale of Telstra. The overseas experience—and I mentioned the United Kingdom and New Zealand—suggests that, when a government embarks on a process of privatisation of a significant public enterprise and asset such as Telstra, there are dramatic falls in the levels of employment in that particular enterprise and industry. Indeed, the experience in the United Kingdom indicates that job losses in the past three years in the privatised British equivalent of Telstra have been in the region of 32,000. There is little wonder that the Prime Minister (Mr Howard) comes to the dispatch box here in question time and categorically refuses to set a target for reductions in unemployment or to set targets for job growth. There is a good reason for that. He knows that the policies that he is pursuing in the form of the privatisation of Telstra and in the public sector cuts that have already been announced by senior ministers will create unemployment in this country. So we will have a direct impact over time on employment levels in Telstra. However, we need to also take into account Telstras position as a purchaser of component equipment from the Australian telecommunications industry. As many members would appreciate, Telstra has been the architect of Australias electronics industry which, through its component suppliers, now exports in excess of a billion dollars worth of product. Telstras growth has spawned and stimulated growth of this electronics industry. There can be nothing surer when you introduce this private equity into Telstra than that there will be a diversion of demand to overseas suppliers. Last year I sat on the Standing Committee on Industry, Science and Technology of this parliament which produced the report Australian government purchasing policies: buying our future . You would not believe this but, oddly enough, the member for La Trobe (Mr Charles), who was up here telling us all about the advantages of selling Telstra, has actually signed his name to this report. I note also that preceding me in this debate was the honourable member for Bendigo (Mr Reid), who took a similar position. What did the Liberal and National Party members, as well as the Labor Party members, on this committee conclude about Telstra? This is what they had to say about Telecom and industry development: ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/talk.start/para","N/A","N/A"
"0","0","0","1","0","1","0","1","0","540","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","In essence the Australian telecommunications supply industry has been built by Telecoms purchasing policies.  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/para[11]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","541","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","There it is in black and white in the Bevis report, an excellent report on buying our future—that the Liberal and National Party members of that committee appreciated in 199495 the importance of Telecom to the Australian economy and to the Australian electronics industry. Yet they have jumped ship and betrayed what they said in this report in 1996.  What does the Australian Electrical and Electronic Manufacturers Association say about the then Telecoms involvement in the Australian telecommunications industry in this report? They said: ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/para[12]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","542","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","Telecoms policy of purchasing its major telecommunication equipment requirements locally helped establish the only integrated manufacturing sector of the Information Industries (computer and telecommunications hardware and software) in which Australia has a significant presence.  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/para[14]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","543","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","The Labor Party is not saying this. It is the small and medium sized businesses whose interests that you on the other side of the House are eternally telling us you are here to defend. We had the Prime Minister up here telling us that he has set paper reduction targets for small business in this country. He is a great one to set targets for paper, but he cannot set them for people in setting growth figures for employment or reduction figures for unemployment. What does Alcatel say about Telecoms involvement in the establishment of the Australian telecommunications industry? It says:  ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/para[15]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","544","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","Alcatel supported Telecoms view that public sector purchasing policies are critical to the development of the telecommunications industry, claiming that support for local manufacturing industries through Government purchasing policies works well in that industry, assisting in the development of world class R&D and manufacturing facilities. Alcatel stated:  Telecommunications equipment provides a good example of how the strength of public infrastructure demand, combined with a close developmental relationship between a GBE and industry on standards development and R&D can create an internationally competitive local supply industry. ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/break/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","545","0","Mr OCONNOR","WU5","N/A","N/A","N/A","N/A","That is what you are beginning to destroy in Australia with this bill now before the parliament. It will not be on the hands of the Labor Party; it will be on the hands of the Liberal and National parties as they walk down this road of destroying not only a great Australian enterprise but also a great telecommunications sector in this country.  I mentioned the Prime Minister and how he refuses to set targets here in this place for reducing unemployment. He is quite happy to set them for reducing paper, but he cannot really manage to set a target for reducing the unemployment rate. I observed with some interest the Prime Minister eating down in the canteen after he assumed high office. He is getting down there with the battlers, getting his sandwich at the sandwich box with the battlers. I did not see him down there before he was elected. He might like to come down to the canteen of the Telecom workers in my electorate and go down the row of the workers and tell them which ones will not have their jobs after this piece of legislation goes through. I cannot think of anything more obscene than the Prime Minister eating down in the dining room of this parliament when his Minister for Industrial Relations (Mr Reith) wants to hack away at the wages and the conditions of the cooks who cook his meal. He sits with the public servants he is going to sack in the House department. If that is not the ultimate in cynicism, I really do not know what is. I will accept it up here, but he should come down into my electorate, sit with the Telecom workers, go down the line and tell us the ones who will lose their jobs, because you are introducing into this parliament a piece of legislation that you know from overseas experience of privatising these enterprises will lead to job losses in this country. It is not only the impact on employment but also the impact on training opportunities that inevitably follows the reduction in staffing levels in these enterprises. Reduced employment levels means simply fewer training opportunities for staff. In the past, the big public infrastructure enterprises in Australia have been the training ground for young technicians and young managers. They will be reduced by this downsizing. I would like to conclude by making some comments on the impact that this piece of legislation will have on rural and regional Australia. In this blatant attempt to buy the environmental vote, the coalition is ignoring the effects of its ideologically driven privatisation policies on the ordinary battlers in rural and regional Australia. Through their support of this legislation, the people most culpable in this parliament are the members of the National Party. They are the great betrayers of people in rural and regional areas. I can understand the Liberal Party pursuing this particular policy but, for the life of me, I cannot understand why the National Party members have gone along with it. I say to the National Party members, to those new, fresh faces that have come into the parliament in the class of `96, you had better take a look to your left and to your right because one of you will not be here in three years—one out of the three will hit the deck in a political sense at the next election. If you think you are safe, come down to Victoria. I know you will tell me that the Premier of Victoria got back with his majority intact, but look at where the swings occurred. There were swings of eight to 10 per cent in rural and regional Victoria, and for two reasons. The first is the way you sunk the slipper into regional employment; the second is the way you have cut into the services provided by the government business enterprises in those localities. Mr Deputy Speaker, I have just taken the envelope out and I have had a look at the Mackerras pendulum and all those fresh young faces over there who are going to hit the deck. Forde, Grey, Hindmarsh, Petrie, even Corangamite held by my old friend Stuart McArthur, Richmond, Herbert, Macquarie, Gilmore, Leichhardt, McMillan, Bendigo—they will all probably hit the deck because of this stupid legislation brought in by the ideologically driven Leader of the National Party and Deputy Prime Minister (Mr Tim Fischer) and the Treasurer (Mr Costello). The previous Labor government ensured that Telstra met its obligations to provide services to all Australians regardless of where they lived or how much they earned. We did this by including universal service obligations in the act and then by subjecting Telstra to ministerial scrutiny and, if necessary, ministerial direction. In other words, the minister had the power to direct Telstra to provide services to all Australians at an equitable price no matter where they lived, no matter what the cost to Telstra. That was an important safeguard for people and businesses in rural and regional Australia, the very people the National Party wants to betray in this particular bill. This government is taking away the right of the minister to provide this very important safeguard. The minister will no longer be able to protect the interests of the ordinary battlers in rural and regional communities. The safeguards put in place by the government are clearly inadequate for one simple and very good reason—the board members nominated by the government will be in no position to stand up to the board members representing private investors, especially the foreign investors who will be there solely to take the profit. If the service obligations of Telstra stand in the way of profits in this deregulated environment, the service obligations will give way. Whatever interim protection the government offers, it will soon be swept away in the quest for profits—profits which, in many cases, will be lost to Australia and will go overseas to aggravate our debt. Without the safeguards provided by a publicly owned Telstra which is subject to the direction of a minister, ordinary Australians and ordinary businesses in rural and regional areas could soon be paying the full cost of installing and maintaining services—compliments of the National and Liberal party members in this parliament. That would put a telephone connection beyond the reach of so many people. In my own electorate of Corio it would cost $500; in Corangamite, $700; in Bendigo, $900; in McEwen, $500. Where will the pensioners get the money to connect? What about the farmers battling drought? We hear from the National Party members about how badly done by these farmers are—and they really are—in drought conditions. Where are they going to afford the $1,000 that is going to be required to connect their phones? I come from a rural background. We could never afford a phone in our household. The good times came in the 1970s and the 1980s— (Time expired) ","N/A","TELSTRA (DILUTION OF PUBLIC OWNERSHIP) BILL 1996","/html/body/hansard/chamber.xscript/debate[11]/debate.sub1/speech[9]/break/para[3]","N/A","N/A"
