"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Perhaps the Minister has in mind that it is up to the parents to continue to support tertiary students. What that really means is that the Minister and this Government think that tertiary education should be reserved for the children of those families which have the capacity to continue to support their children through tertiary education. That is a complete abrogation of the purpose of the Tertiary Education Assistance Scheme. In the words of Mr Beazley, the Scheme was meant to produce a revolution of access to education. That means in simple termsin terms simple enough even for the Liberal member for EdenMonaro (Mr Sainsbury) to understandthat everyone in the country, regardless of the income status of his parents, should have equal access to tertiary education. This means that it cannot be said that the only people who can undertake tertiary education are those who have parents who are wealthy enough to supplement their TEAS allowance in order that they can continue their tertiary studies. That is the point at issue in this whole question.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/para[9]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Sainsbury","8Q7","N/A","N/A","N/A","N/A","—What is the question?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr DAWKINS","9E4","(Fremantle)","ALP","N/A","421","—The honourable member interjected at the stage when I was talking about access to tertiary education. The point is that access to tertiary education now is very much more restricted than it was when this enlightened and imaginative Scheme was introduced by the Labor Minister for Education and my predecessor as the honourable member for Fremantle, Mr Beazley. On the Ministers own admission, even if a student receives the full amount of the TEAS allowance he will still require the support of his parents or he will still require extra income from some other source.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/talk.start[2]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The point is, of course, that there are now fewer people receiving the full amount of the TEAS allowance than there were a few years ago. The TEAS allowance has declined in real value to the extent of about $8 a week since 1974. It is all very well for the Minister for Education to claim, as he did in his Press release last week, that a 10 per cent increase in the value of the TEAS allowance provided for in the last Budget came into effect at the beginning of this year. What he declined to announce was that that increase came after a threeyear period in which there was no increase at all. It is all very well for the Minister to say that he has been responsible for an increase of 10 per cent in the amount of the allowance but, in fact, if we compare the current allowance with the 1974 level we find that the real value has declined by $8. Not only has it declined by $8, but also it is available to far fewer people than it was previously.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/para[10]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Sainsbury","8Q7","N/A","N/A","N/A","N/A","—You said that before.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr DAWKINS","9E4","(Fremantle)","ALP","N/A","421","—Indeed, I said it before. It is necessary for me to say it several times in order for imbecilic members of the Liberal Party to clearly understand the position in relation to the tertiary allowance.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/talk.start[3]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Sainsbury","8Q7","N/A","N/A","N/A","N/A","—I raise a point of order, Mr Deputy Speaker. I am not an imbecile. I ask the honourable member to withdraw that term.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/interject[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for EdenMonaro sorely provoked the honourable member for Fremantle who has a right to address the House in silence. I warn the honourable member for EdenMonaro that if he persists I shall deal with him.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/interject[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr DAWKINS","9E4","(Fremantle)","ALP","N/A","421","—A few years agoI will say this slowly for the country representatives from the Liberal Partythe maximum allowable adjusted parental income was equal to 84 per cent of average male earnings. Now, as a result of the most recent changes, it is equal to only 74 per cent of average male earnings; that is, the average allowable adjusted parental income has declined by about 10 per cent in relation to average male earnings. That means that a great class of children of a particular group of income earners who a few years ago would have been entitled to the maximum living allowance under TEAS are now not eligible for the full living allowance simply because the adjustments to the Scheme have failed to take account of inflation that has occurred. A person now has to be very much poorer than was the case a few years ago in order to qualify for the full living allowance. The combination of these two factors has meant that whereas in 1976 40 per cent of university students were receiving living allowances under TEAS, in 1979, on the most recent figures available, only 35 per cent were receiving some living allowance under TEAS. This represents a very great decline.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/talk.start[4]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Whilst, of course, I am prepared to admit that a different picture applies in the case of colleges of advanced education where in fact the position has gone the other way, I should say that the position in relation to universities is the better indication of the movement over time than the position in CAEs. There has been a great change in the sorts of institutions which are colleges of advanced education. There has also been a very great change in policy on teacher education. We can assume from that that the changes which have taken place in relation to CAE students have taken place because of the changes in teacher education whereas in universities the situation has been fairly constant. In the universities we now find that only 35 per cent of students are receiving some living allowance as opposed to 40 per cent in 1976. What does all this mean in relation to the ambition of the Scheme? The Minister claims that we misunderstand the Scheme. He says that the Scheme is not intended to maintain students fully. He does not really understand because he was not the architect of the Scheme. The architect of the Scheme and the committee which reviewed the Scheme believed that it was introduced in order to provide greater access to tertiary education to people regardless of the circumstances of their parents.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/para[11]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","What has happened is that this Minister and this Government have killed the revolution in access to universities which was commenced in 1974 by the then Minister for Education instead of the introduction of the Tertiary Education Assistance Scheme leading to more children from lower and middle income families entering tertiary education, it has led to fewer of them doing so. That is of course what this Government always thought was the natural state of things in this community. One of the most depressing things is that the revolution has really been killed. What we find now is that a very disproportionate number of university students come from families in which the breadwinners received tertiary education of some kind. I cite a couple of figures. If we look at the statistics relating to the occupation of the fathers of university entrants, we find that whereas in 196667 22 per cent of students came from professionals families this figure rose to 28 per cent in 197677. There has been a rise in the number of students from professional families although those families represent only 8 or 9 per cent of the total population. In 196667 only 20 per cent of university students came from manual workers families and manual workers represented over 50 per cent of the male population aged between 35 and 54 years.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/para[12]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","This shows very inequitable access to tertiary education at a time when we should recognise that access to jobs and access to a reasonable standard of living demands a very high standard of skill. People must obtain those skills in order to obtain the sorts of jobs which are likely to be created in the future. What we are seeing in the tertiary education field is that privilege is being handed on to the children of the privileged as a result of the policies of this Government. It is not necessary for honourable members simply to rely on what I have said. The facts have been demonstrated in reports which have been presented to this Government. I refer specifically to the report of the Education Research and Development Committee which stated that the social composition of students in higher education appears to have changed little in time.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/para[13]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable members time has expired.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[1]/interject[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr FIFE","CG4","(Farrer","LP","Minister for Education)","423","—It is quite ludicrous for the honourable member for Fremantle (Mr Dawkins) to assert, as he did during his speech a few minutes ago, that Australian children with appropriate qualifications are being denied access to universities and colleges of advanced education because of the financial standing of their parents. The fact is that in this country no tertiary fees are charged and in addition a Student Assistance Scheme exists which provides a deal of assistance to these young people. The Oppositions move this evening is not directed only to tertiary education. It refers to both tertiary and secondary education.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","I indicate to the House this evening that the Commonwealth Government is firmly committed to the maintenance of the various student allowance schemes currently assisting Australian students, with the aim of specifically helping those students and their families who are less able to afford the cost of secondary and tertiary education. The Governments record in this area is one of which it is justly proud, given the need for responsible economic management of the country. In 1981 the Government increased expenditure on student assistance programs, as announced in the Budget, by an amount of $38m, bringing to a total of $229.7m the cost of all student assistance programs this year. It is only reasonable that the Government, in recognition of its responsibility to Australian taxpayers, should give careful consideration to the real needs of students and their parents in deciding on increases in allowances and adjustments to means tests for each of the student assistance schemes.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","It is within this reasonable framework that I announced substantial increases in these allowances from the beginning of 1981. Specifically, major allowances under the Isolated Childrens Scheme and the Secondary Allowances Scheme were increased by a massive 20 per cent. Living allowances under the Tertiary Education Assistance Scheme and other schemes were raised by 10 per cent with a substantial adjustment to means tests. Whilst acknowledging the importance of the range of student assistance schemes in the improvement of educational opportunity for all Australians, it is important that the aim of these schemes be placed in proper perspective. They are not intended to maintain students fully but to contribute to the cost of maintenance while students are undertaking studies.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The Secondary Allowances Scheme is designed to provide support for families with limited financial resources to assist them to maintain student children enrolled in the final two years of secondary education. The allowance, as announced in the Budget, was increased by 20 per cent this year to $660 per annum. In addition, the means test for eligibility under the scheme was increased by 20 per cent. It is estimated that approximately 25,000 students will receive assistance under the Secondary Allowances Scheme this year. Also, within the secondary education area, the Adult Secondary Education Scheme assists mature students to undertake the final year of secondary study. Eligible applicants under this scheme will have their allowances and adjustments under the means test increased by 10 per cent in 1981. In the tertiary area, students in receipt of assistance have received a considerable boost to their allowances. Postgraduate awards have been increased in number and in value involving the expenditure of an additional $0.7m in 198081. Expenditure under the Tertiary Education Assistance Scheme has been increased by about 10 per cent with a liberalisation of the means test of the same order.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[3]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","As I mentioned earlier, the Tertiary Education Assistance Scheme is not intended to maintain students fully but rather to contribute to the cost of their maintenance while they are undertaking tertiary studies. I make it quite clear that TEAS is in no way intended to equate with a wage and it never was. Nonetheless, the Government is increasing its expenditure on TEAS by $24m this year, following the annual review of allowances which takes place in the Budget context. New initiatives in TEAS for 1981 include increases in living and dependant allowances as well as a relaxation of the means test. Maximum living allowances have been increased from $29.29 to $32.21 a week for a student living at home, while the awayfromhome and independent rates have been increased from $45.15 to $49.67 a week.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[4]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The allowances for a dependent spouse have been increased from $31.40 to $42.70 a week, and for each dependent child from $7.50 to $10 a week. The level of family income, after deductions for dependents and other allowable deductions at which maximum benefits will be payable, has been increased from $9,300 to $10,312. A partial allowance will be paid in 1981 where the adjusted family income in the 197980 financial year did not exceed $15,721 for a student living at home and $19,361 for a student living away from home.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[5]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","In addition to these measures, there has also been an easing of the means test on a students own income for 1981. Students are now able to earn $2,000 a year before the allowance is affected instead of $1,500. Included in this liberalised means test is the capacity to receive a maximum of $500 from another award instead of $150 which was the limit last year.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[6]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Whilst it is true that the Government has not been able to increase TEAS allowances each year following its annual review, it has substantially increased allowances and the Means Adjusted Family Income, MAFI, during the period it has been in office. This has meant that government expenditure on TEAS has increased every year since the Government came to office. Perhaps the most graphic illustration of the success of the scheme is the extent of its application. On 1979 figuresthe latest availablethere were approximately 230,000 students in TEAS approved courses throughout Australia. Of this number 93,559, or 40 per cent, received an allowance and 57,339, or 61 per cent of these received the maximum allowance for their particular categoryat home, away from home or independent. This further means that 25 per cent of all tertiary students in approved courses received the maximum allowance appropriate to their category. An additional 15 per cent of students receive some benefits under the means test. As I have mentioned, the Government is most concerned to ensure that eligible students receive the maximum support possible under TEAS and other student assistance schemes, given the need for responsible economic management by the Government.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[7]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","I have illustrated that the Government is sensitive to the needs of those students who have a real need for assistance in their efforts to undertake full time studies. Apart from the substantial increase in the level of allowances across the range of student assistance schemes, to which I have referred and which were announced in the Budget, there have been a number of other initiatives in this connection. In particular, the Isolated Childrens Assistance Scheme has been extended to include medical cases and other categories of students suffering from disabilities who were previously not included in the scheme. However, I emphasise once again that the levels of allowances and means tests of all forms of student assistance, including TEAS, are reviewed annually in the Budget context and will continue to be reviewed annually.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[2]/para[8]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr FREE","HG4","(Macquarie)","ALP","N/A","425","—The various student assistance schemes operated by this Government have a number of features in common. Foremost amongst these is their restrictive nature which is the direct cause of their failure to meet the objectives originally set for them. This is especially true of the Tertiary Education Assistance Scheme. TEAS was introduced by the Labor Government in 1974 to open up tertiary education to students from low and middle income families. Since then the real value of TEAS has been eroded and whittled away to a point where many students simply cannot make ends meet and the very people it was designed to help originally are now excluded from tertiary education.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The present maximum allowances of about $32 a week for students at home and about $49 for those living away from home, as the honourable member for Fremantle (Mr Dawkins) pointed out, are at least $8 behind the 1974 level in real terms. The current livingawayfromhome maximum allowance is over $13 below the poverty line. That applies to the fewthe 10 per cent of studentswhose parental incomes qualify under the means test. Those who do not qualify received a reduced allowance or nothing. I stress that the allowance depends on the income of the parents who may or may not decide to support a student child in a tertiary institution. The means test was recently revised, but it is still outdated. The limit for a maximum allowance is now a family income of $10,321. As the honourable member for Fremantle pointed out, this is now 74 per cent of average male earnings yet in 1976 it was 84 per cent of average male earnings. I do not mind repeating figures that my colleague used earlier this evening because it is sound educational practice to repeat these things a few times to get them across to people who need to learn a lesson.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The result has been that fewer people are qualifying for the allowance because the limit is so unrealistic. The result is that the doors of universities and colleges of advanced education are closed to very many able, prospective students from middle and lower income families. I had one of those students in my electorate office a few weeks ago. She had qualified for entry to the University of New England. She had been accepted but the parental income exceeded the maximum by about $100 or so and that aspect determined whether she went to that University. She is not going because of the restrictive nature of the means test.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","We need only to look at the profiles of students attending universities to see what this has achieved. I refer to the report of the Tertiary Education Research Centre of the University of New South Wales which was published in 1978. That report states:","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[3]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A",". . . .","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[4]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","In both universities and colleges of advanced education the younger students are much more likely to be from families of higher social status, to have attended a private school, to be of Australian parentage and to be Australian born. The proportion of students who attended State secondary schools ranges from 53 per cent in universities to almost 70 per cent in country colleges.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[5]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A",". . . .","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[6]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The fathers of these students are likely to be from professional, managerial or white collar occupational groups and to have an income well above average.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[7]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","There is a high representation of students from nonCatholic independent schools.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[8]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Migrants are underrepresented, particularly those of nonBritish origin.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[9]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The report goes on to say that the problems are so much greater in country areas.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[10]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","I turn now to the secondary allowance assistance scheme which provides a maximum allowance of $660 per annum for students in the final years of school. In the time available to me, I will set out four brief criticisms of this scheme. The first is the level of assistance. Although, as the Minister for Education (Mr Fife) has pointed out, this level has been increased, it is simply not adequate. Anybody putting a student through the last two years of high school, the senior years, will say that $12 a week assistance is insufficient. Again, the means test is too restrictive. For the full allowance, the adjusted family income must be $7,440 or less and any allowance of any kind cuts out when the adjusted family income reaches $10,080. Thirdly, the scheme does not cater for year 10 students and therefore does not cater for the body of students who are reaching the age of 14 years 9 months and whose family income will not permit them to continue their schooling. There is nothing to cover the student from the age of 14 years 9 months to when he or she begins the final two years of secondary schooling.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[11]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Finally, I find the secondary assistance scheme to be very poorly advertised. Again, in my electorate office recently there was a widow who had a student in year 12 at school. She qualified under the family income limit but she had missed out on assistance last year because she had simply not been aware of the scheme. The scheme had been so poorly promoted that information about it was simply not available. I can tell the Minister that I have been advertising in the newspapers advising parents that the scheme is available and offering assistance. The response has been quite surprising. There are a number of parents in this country who are not aware of the assistance available to them under this scheme. The intention of the scheme is to assist those families whose children would otherwise be forced, through economic circumstances, to leave school at year 10, the school certificate level in my State. The scheme has failed. It is failing to provide a realistic level of support and it is failing to provide it to all of those families who need it.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[12]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","I now touch briefly on the adult secondary education assistance scheme which offers a TEAS level benefit to students 19 years and over attempting the final year of full time secondary education, providing they have had a break in their secondary education. I think the best measure of its worth is the number of people using it. It is estimated that across the whole of Australia there are only 1,940 students using the schemefewer than 2,000 across the whole country. That is a measure of the kind of assistance that the Government is offering and the appropriateness of the scheme to the needs of adult secondary education. Clearly, the scheme needs to be extended. Either the Government should lower the age to 18 if it is an adult schemewe accept 18yearolds as adults in this countryor remove the substantial break clause in regard to secondary education. The Government ought at least to consider the position of those people who are making an effort to educate themselves to high certificate level on a part time basis. Perhaps some assistance could be offered to them.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[13]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","In summary, the students assistance schemes of the Government provide levels of assistance which are unrealistic, are governed by means tests which are unrealistic and, finally, are poorly promoted. They fail to recognise that we have a dropout rate of more than 70 per cent in state schools. The figure is worse in the country and worse still among migrants. We might ask ourselves why this should be. We should, I guess, examine the philosophy of the Minister and of the Government. We have heard a lot about philosophy since the new Parliament met. We have tame philosophers running around the Parliament. I see themthe Prime Ministers hired grey mattercoming in at Question Time each morning. To understand the philosophy behind all this perhaps we should look at the statements of the Minister. I repeat his statement of 23 February:","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[14]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","The Tertiary Education Assistance Scheme is not intended to fully maintain students but to contribute to the cost of maintenance while they are undertaking tertiary studies.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[15]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","I submit that this is a negative philosophy. The implication is that while they are students their parents can look after them. It contains no commitment to equality of educational opportunity, no recognition of the leadership role that the national Government ought to be playing in education in this country. Instead, we have tokenism and pious sentiment. The Minister said on 23 February, and again tonight, that the Government is most concerned to ensure that eligible students receive the maximum support possible given the need for responsible economic management by the Government. Again we hear the term responsible economic management. I submit that responsible economic management ought to be concerned with the development of this countrys greatest resource, its young people. The failure to invest in their future is a failure to invest in the future of Australia.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[3]/para[16]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—The disarray that is apparent within the Australian Labor Party and the dearth of issues on which its supporters can justifiably criticise the Government are reflected in the matter of public importance which they propose to debate this evening, namely: The failure of the Government to provide adequate support for students in secondary and tertiary education. Both the honourable member for Fremantle (Mr Dawkins) and the honourable member for Macquarie (Mr Free) have completely failed in their attempts to establish a case in support of that proposition.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Mildren","AI4","N/A","N/A","N/A","N/A","—Words, words, words.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—We have heard plenty from the honourable members side over the last quarter of an hour or so. As was outlined in the 1980 Budget Speech to apply to this very year of 1981, allowances both at the secondary and tertiary levels have been increased more than the predicted rate of inflation. The Government funds and administers a range of programs of financial assistance to students, programs which it tailors to meet their particular needs. They are part of the Fraser Governments demonstrable and continuing concern to ensure that quality education is available to all. This is demonstrated by the increase in the 198081 Budget of 10 per cent in the expenditure on education. In monetary terms that provides an absolute additional sum of $260m over the provision made in the previous year, to bring the total expenditure of $2,867m.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Barry Jones","KH4","N/A","N/A","N/A","N/A","—What was the inflation rate?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—The predicted rate of inflation is less than 10 per cent this year.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[3]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Barry Jones","KH4","N/A","N/A","N/A","N/A","—What about last year?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—I am talking about the coming year.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[4]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Kingston will ignore interjections. I ask honourable members on my left to remain silent.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—Out of this total funding an amount of $19m has been provided to increase student assistance in the part year involved. This will mean, over a full year, an expenditure of $38m. In determining those increases, the Government has given careful and sympathetic consideration to the needs of students and parents. Thus, there has been a significant increase in funds provided and allocated to achieve increases across the range of programs, to which the Minister for Education (Mr Fife) has referred. The Governments commitment to providing adequate support for students is demonstrated by the fact that this is the second time in four Budgets that there have been substantial increases in the allowances provided for students. It ought to be noted that this has been achieved in a period of necessary and stringent expenditure restraint. It has also been achieved in a period in which the Government has had a successful fight against inflation. It has maintained the real value of the allowances far better that the previous Labor Administration.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[5]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—Thats a lie.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[5]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Fremantle is using an unparliamentary term. I ask him to withdraw it.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[6]/talk.start/para","N/A","N/A"
