"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","323","0","Senator Bolkus","XE4","N/A","N/A","N/A","N/A","Mr President, I have two points of order. Senator Wheelwright has asked a very precise and concise question, to which he would normally expect an answer from Senator Short. Senator Short is not answering the question. Secondly, the level of abuse coming from Senator Short is something which is quite inappropriate in response to the question.","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","324","0","Senator Alston","LD4","N/A","N/A","N/A","N/A","Mr President, I do not know how Senator Bolkus can keep a straight face on that point of order. The fact is that, if you had looked at that performance over there, you would have noticed that Senator Wheelwright was almost hysterical. He was as abusive as anyone I have seen in recent years. If ever there was a provocative attempt at a swan song, it was that. You ought to very carefully consider any such suggestion that a response that was not even of the same order of magnitude as Senator Wheelwright's highly provocative and impertinent performance could possibly constitute the basis for upholding a point of order. Your remarks ought to be directed to Senator Wheelwright and not to Senator Short.","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","325","0","The PRESIDENT","10000","N/A","N/A","N/A","N/A","The point of order is not about Senator Wheelwright, it is about Senator Short. There is no point of order, but we would do better without the personal attacks from both sides.","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","326","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","I am sorry, Mr President, I allowed myself to be provoked temporarily and, I would think, with justification.","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","327","0","Senator Vanstone","7E4","N/A","N/A","N/A","N/A","As Senator Gareth Evans often did.","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/break/interject/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","328","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","As Senator Gareth Evans often did, yes. I cannot add anything more specific to the answer I already gave you because the answer was quite specific. The figure I quoted was the highest rate of inflation in five years. (Time expired)","Economy","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[3]/answer[2]/break/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","329","0","Senator SHERRY","ZW4","N/A","N/A","N/A","N/A","My question is to—","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/question[1]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","330","0","Senator Kemp","WW4","N/A","N/A","N/A","N/A","Who's on the questions committee?","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/question[1]/interject/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","331","0","Senator SHERRY","ZW4","N/A","N/A","N/A","N/A","No&hyphen;one rose from your side! My question is to the Assistant Treasurer representing the Minister for Finance. Given the large&hyphen;scale redundancies planned by the Commonwealth government, what will the average cost per capita be for redundancies and superannuation payouts? How will this be funded?","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/question[1]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","332","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","I am not sure how often we have to repeat this on this side for the benefit of Senator Sherry and his colleagues. The fact is that the budget, as we have said time and again, will be delivered on budget night. It will not be delivered beforehand. The issues on which Senator Sherry has raised questions are matters that will be resolved in the budget context and I am afraid you will just have to wait until then.","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/answer[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","333","0","N/A","N/A","N/A","N/A","N/A","N/A","We will not be engaging in the charades that Senator Sherry and his government went on with during their periods in office where they deceived the Australian people on every occasion. They finished up bequeathing a legacy to Australia and to the incoming government of a black hole of $8 billion. The details of the fiscal responsibility that we will be bringing will be announced on budget night.","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/answer[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","334","0","Senator SHERRY","ZW4","N/A","N/A","N/A","N/A","Mr President, I ask a supplementary question. Does Senator Short mean to tell the Senate that he does not have any advice from Finance and Treasury on the average cost of redundancy and superannuation payouts when his government is about to embark on the largest&hyphen;scale redundancies in the public sector in this country's history? Do you mean to tell us you do not know what the cost will be? Let me give you some idea. If the average cost of superannuation payout is between $50,000 and $100,000 per head and if the number of redundancies is between 10,000 and 20,000 persons, won't the cost be between half a billion dollars and $2 billion? How will you fund that cost?","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/question[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","335","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","Senator Sherry can try and try and try again. The answer I give him in response to his supplementary question is identical to the one I have already given him. That is, they are details and matters that will be announced in the budget. The budget is being brought down on 20 August and so Senator Sherry will have to wait until then, I am afraid.","Public Service","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[4]/answer[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","336","0","Senator McGAURAN","WH4","N/A","N/A","N/A","N/A","My question is directed to the Minister for the Environment and Leader of the Government in the Senate. Is it true that the Darling River is facing an ecological crisis following extensive riverbank collapses along 2,000 kilometres of waterway?","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/question/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","337","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","Thank you, Mr President—","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","338","0","Senator Faulkner","5K4","N/A","N/A","N/A","N/A","Are you going to read every word of it too?","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","339","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","I am going to advise the chamber of exactly what we are going to do about it. It is unfortunately true that one of Australia's major rivers, the Darling, having just recovered from the world's largest blue&hyphen;green algae outbreak is facing yet another ecological crisis.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/talk.start[2]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","340","0","N/A","N/A","N/A","N/A","N/A","N/A","Since February, sections of riverbank larger than this very chamber have eroded into the main channel, killing thousands of river red gums, and leaving many hundreds of bay&hyphen;like indentations which will only get bigger with every flood.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","341","0","Senator Bob Collins","OF4","N/A","N/A","N/A","N/A","You should have it right up there on your priority list.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","342","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","I am pleased that you are confirming the problem. Your past minister did not seem to recognise it. The problem occurs along a stretch of the river from Goondiwindi to Wilcannia.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/talk.start[3]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","343","0","N/A","N/A","N/A","N/A","N/A","N/A","Mr Allan Amos of the New South Wales Department of Land and Water Conservation estimated that one single bank collapse he examined would have dumped more than 800 tonnes of soil into the river. Even more worrying are indications that even larger—150 metre—stretches of riverbank are starting to collapse, raising concerns that they too will soon fall into the river. In fact, the situation is so serious that the New South Wales government has ordered an urgent scientific inquiry into the effects and causes of the erosion. Scientists fear that the sediments released from these bank collapses will alter forever river channel habitat and biodiversity. No&hyphen;one should play down the gravity of the situation facing the residents and indeed the biodiversity dependent on the continued health of the Darling River. It was precisely to eliminate such environmental crises as this that at the last election the coalition put down its Murray&hyphen;Darling initiative—its commitment to apply $163 million over five years towards a Murray&hyphen;Darling initiative, to accelerate remedial programs and overcome crises such as this. The availability of those funds is dependent upon the sale of one-third of Telstra—a sale that would be necessary to establish a capital fund from which we can start the process of remediation. I would have thought that all honourable senators would applaud that, would be urging that upon the government and would welcome the fact that we have found a way to fund what the ALP was not able to fund. The thought that these parties in here—the ALP, the Democrats and the Greens—are going to conspire to block our capacity to apply this remedial action is quite disgraceful. There is still time for a reconsideration on the other side of the chamber.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/break/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","344","0","Senator Bolkus","XE4","N/A","N/A","N/A","N/A","This is going to backfire on you, Robert.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/break/interject/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","345","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","This will not backfire on us. The work needs to be done. We need to be funded to do the job and you are going to block the funding. The Australian Democrats—so committed to the environment—have come out in advance and said, `We will block it'; the Greens have come out in advance and said, `We will block it'; and of course the ALP have said they will block it as well. The Democrats say, `Fund it from other sources of income.' `Put up taxes' is always their answer. The ALP's answer is always the same—put it on the hock. We do not have that capacity. We have to raise the capital base to do it. We have demonstrated how it can be done responsibly and sensibly and it is a disgrace that it is going to be blocked by those on the other side.","Darling River","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[5]/answer/break/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","346","0","Senator McKIERNAN","1I4","N/A","N/A","N/A","N/A","My question is directed to the Assistant Treasurer and Minister representing the Minister for Finance. During the election campaign, the Prime Minister gave a commitment not to introduce new taxes or to increase existing taxes. For the purposes of this undertaking, what does the government regard as falling within the definition of a tax? For example, is a tariff a tax? Is a levy a tax? Would reducing a rebate be considered a tax increase?","Taxation","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","347","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","During the election campaign the coalition gave a commitment to introduce no new taxes and no increases in existing taxes. That commitment remains in its entirety.","Taxation","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","348","0","Senator McKIERNAN","1I4","N/A","N/A","N/A","N/A","Mr President, I ask a supplementary question. I thought the question was rather simple. I did recognise in asking that question that a commitment was given that there would be no new taxes and no increases in existing taxes. What I am asking for is a definition of what you consider to be a tax. Is a tariff or a levy a tax? Would a reduction in a rebate be considered a tax?","Taxation","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/question[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","349","0","Senator SHORT","DJ4","N/A","N/A","N/A","N/A","I will tell you what we will not be doing. We on this side of the chamber will never get up and lie our way into an election victory as you did in 1993 by promising l-a-w law tax cuts of huge amounts and then the day after the election break those promises. You did the same thing with a whole range of sales tax and other indirect taxes. I repeat: the commitment that the coalition gave during the election was that there will be no new taxes and no increases in existing taxes. That commitment stands.","Taxation","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[6]/answer[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","350","0","Senator BOURNE","TW4","N/A","N/A","N/A","N/A","My question is directed to the Minister for Communications and the Arts. I refer to his commitment to British Telecom as a role model for Telstra and in particular to his answer to Senator Panizza's fascinating question yesterday. Does the minister agree with the assessment by the British National Consumer Council that the trends on charges for telephone services, important to domestic customers, have risen over the years relative to the charges for services used mainly by business customers? Does he share the National Consumer Council's concern that between 1984 and 1993 the cost of first time access for domestic customers rose by over 61 per cent and that domestic phone rentals rose by over 20 per cent in real terms? Is it not the case that local price reductions since 1993 in Britain have come not from competition, not from efficiency but from angry consumer groups lobbying Oftel to develop some backbone and force price reductions by regulation?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","351","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","That is an extraordinary proposition. What you are saying is that the regulator has not worked and the regulator had to be forced by public pressure.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","352","0","Senator Kernot","XW4","N/A","N/A","N/A","N/A","Because privatisation didn't deliver what you said it would.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","353","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","Yet what we had yesterday from Senator Kernot was the equally extraordinary proposition that it was not privatisation that had delivered the goods but rather regulation. You cannot have it both ways. You cannot say that, on the one hand, regulation has done the job and then say, `Actually regulation has failed too and it's consumers.' You cannot keep moving the goalposts.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/talk.start[2]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","354","0","N/A","N/A","N/A","N/A","N/A","N/A","If you want to know a bit about what consumers say in the UK, you should take notice of what Mr Colin Meek, a senior researcher with the UK Consumers' Association who was in Australia recently, had to say. He was critical of the UK experience. He was complimentary of the safeguards that we intended for Australian consumers. In other words, even someone from a consumer group—and of course they always want more, and they always quite rightly are watchdogs for the consumers, and they are participants in the advocacy process, and sometimes they go a bit over the top—a bloke in your camp, coming out here, critical of the UK, nonetheless said that the safeguards we propose to put in place are absolutely first class. What is the relevance of the UK experience when you have consumer organisations actually crediting us with having the best consumer regime in the world? I will deal with Senator Kernot's point for a moment. Senator Kernot was suggesting that somehow it was regulation and not privatisation. I will quote Sir Bryan Carsberg, a former Director-General of Communications in the UK—in other words, the first person to run Oftel. Sir Bryan Carsberg has been out here on a number of occasions—I think most recently for the 1995 Monash University Syme distinguished visitor lecture. Sir Bryan Carsberg said:","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/para[1]","N/A","N/A","N/A"
"0","1","0","0","0","1","0","1","0","355","0","N/A","N/A","N/A","N/A","N/A","N/A","Telecommunications are far better than they were before privatisation; in terms of value for money, things are incomparably better for consumers.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/para[3]","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","356","0","N/A","N/A","N/A","N/A","N/A","N/A","Why do you keep running this ideological campaign? I gave you figures yesterday which demonstrated beyond doubt that there have been enormous consumer benefits in the UK in terms of lower prices and better quality of service. This is in a country which, until about four years ago, had a cosy duopoly as a result of Mercury choosing only very selectively, as you should know, not to offer competition and competitive services across the board but to simply target the CBD—the high value business customers, in other words. They did not have real competition. We are going to have it in this country very shortly. Optus is saying they will reduce local call charges by up to 40 per cent. That is likely to come about in the next couple of months. The UK now has fully&hyphen;fledged competition, and it has in excess of 130 service providers. In other words, there are people who will come in for arbitrage, who will force down on a re-selling basis the real price that is charged to consumers. We are on the verge of very significant competition in this country, unlike the UK at a comparable stage. In fact, BT had less than 10 per cent of the market after 10 years. Optus is probably closer to 20 per cent already. On top of that, you want Telstra to compete with one hand behind its back. In other words, you are not prepared to allow it to introduce the efficiencies which Frank Blount says are required in any event—","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","357","0","Senator Kernot","XW4","N/A","N/A","N/A","N/A","Sixty-thousand jobs.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","358","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","Not because of privatisation.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","359","0","Senator Kernot","XW4","N/A","N/A","N/A","N/A","How many thousand jobs is it?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","360","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","I thought you were parroting that line again. As if this is the one sector of the community that ought to be quarantined from job losses. As you well know, everyone else— (Time expired)","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[1]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","361","0","Senator BOURNE","TW4","N/A","N/A","N/A","N/A","It is obvious why Senator Alston gets his own way: it is the charm, I think. Senator Alston, I am using three documents here: British Oftel's The Regulation of BT Prices; British National Consumer Council's Paying the Price; and NUS International's Annual Telecoms Survey . All of these documents say the opposite to what you are telling me. Will you please table the documents you are using to back up your arguments, which are the opposite to what these say.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/question[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","362","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","I do not know what you are talking about in terms of the NUS survey. I told you that the preceding one had Australia with the highest local call charges in the world. What you now tell me is we have only the third highest in the world. That is because the Netherlands—","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","363","0","Senator Bob Collins","OF4","N/A","N/A","N/A","N/A","Have you had a look at the call size?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","364","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","Telstra does not run that argument, Bob. I do not know why you do. They say that is outdated methodology. So what you are saying is that, because we rank as only the third highest in local call—","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","365","0","N/A","N/A","N/A","N/A","N/A","N/A","interjecting —","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","366","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","Is that right or not? We now rank third highest in local call charges in the world not because we have got any more efficient in the last quarter but because the Netherlands and Belgium have upped their prices. In other words, we are just as inefficient as we ever were.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/talk.start[3]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","367","0","N/A","N/A","N/A","N/A","N/A","N/A","Senator Kernot somehow wants to say that this is the only sector of the Australian economy that ought to be quarantined from job losses. Frank Blount is saying there is a very significant need to get this company into shape. If you want to get that 20 per cent price reduction over the next few years, you will allow Telstra to operate with both hands in front of its body.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","368","0","Senator Bourne","TW4","N/A","N/A","N/A","N/A","Table the documents.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","369","0","The PRESIDENT","10000","N/A","N/A","N/A","N/A","Order! The minister's time has expired. Minister, you have been asked whether you will table those documents.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","370","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","I won't.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[7]/answer[2]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","371","0","Senator CHAMARETTE","SN5","N/A","N/A","N/A","N/A","My question is directed to the Minister for the Environment. I ask: what does the government intend to do to implement its initiatives on the environment when it fails to get its Telstra sale through the parliament?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","372","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","I think that suddenly the penny is dropping and the Greens are starting to wake up to the consequences. The consequence is that a $1 billion fund will not be established—a fund that would be totally used for reinvestment in Australia's environment. That is the message that we have been trying to give you.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/talk.start[1]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","373","0","N/A","N/A","N/A","N/A","N/A","N/A","We know that what we want to do is what the Labor Party wanted to do, but it did not have a way of funding it. What we discovered was a way in which we could establish for the first time for the benefit of all Australians a capital fund which could be reinvested in another capital asset: we would sell a third of Telstra, a capital asset, and reinvest it in another capital asset, the environment.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","374","0","Senator Chamarette","SN5","N/A","N/A","N/A","N/A","Mr President, I raise a point of order. I asked the minister a specific question about how the government intends to fulfil its commitment on the environment—not a dorothy dixer so he could rattle on about the privatisation of Telstra. I would like an answer. He has already had his dorothy dixer for today.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","375","0","The PRESIDENT","10000","N/A","N/A","N/A","N/A","The two are linked, so I do not think there is a point of relevance. But I ask the minister to address the specific question in the course of his answer.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","376","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","That is the point that I am trying to make, Mr President. We said that the fund was dependent upon the sale of a third of Telstra. If those opposite block the sale, we will not have the opportunity to invest $1 billion dollars in the environment. We would then not have the money to put into the Murray-Darling program.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","377","0","Senator Bob Collins","OF4","N/A","N/A","N/A","N/A","But you said it's a crisis, Robert, and it is.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","378","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","It is a crisis. We will not have the money to accelerate the Murray-Darling program. We will not have the money for the revegetation programs. We will not have the money for the coasts and oceans programs. We spelled it all out. It was there for all Australians to see. That is why Australians want us to get on with the job of implementing that program.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","379","0","Senator Bob Collins","OF4","N/A","N/A","N/A","N/A","What about Landcare?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","380","0","Senator HILL","BH4","N/A","N/A","N/A","N/A","Existing programs will continue. You see, this was additional money because the need is so great, but we had to get it from somewhere. As I said in answer to an earlier question, if Labor needed money their answer would have been, according to past practices, to put it on the never&hyphen;never, and so the debt would increase. The Australian Democrats, of course, constantly say to put up taxes.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/talk.start[4]/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","381","0","N/A","N/A","N/A","N/A","N/A","N/A","We do not see that as a sensible option in the current circumstances. We have found a way in which we can fund these initiatives. I welcome the question because it gives me a second chance to reiterate how important this fund is for the benefit of all Australians. It also gives me the opportunity, for Senator Chamarette's benefit, to say once again that supporting this fund is one of her last opportunities in the Senate to demonstrate her commitment to the environment, but if she votes this down, she can hang her head in shame.","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/answer[1]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","382","0","Senator CHAMARETTE","SN5","N/A","N/A","N/A","N/A","In his answer to a question from Senator O'Chee last week, the minister referred to the urgency of addressing the salinity and other damage done to Australia's native vegetation over past years. Senator Hill said that it would be a national catastrophe if the opportunity is lost by the failure to privatise one-third of Telstra. Can we deduce from this answer that the government will do nothing more to implement its environment package if it cannot sell Telstra?","Sale of Telstra","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn/question.block[8]/question[2]/talk.start/para","N/A","N/A","N/A"
